801-47929,  Okabena Investment Services Inc     ,Funds Manager, 1800 IDS Center, Minneapolis, Minnesota,  55402-4523 , United States,  (612) 339-7151,http://www.okabena.com,11/29/94,3/31/15,Minnesota,801-47929,12,Sherry Van Zee,Chief Compliance Officer and Vice President Investment Administration,Douglas Neimann,"Director, President, Chief Investment Officer, Secretary, Treasurer",Scott Russett,Vice President and Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-62960,  UBS Alternative and Quantitative Investments LLC     ,Funds Manager, 677 Washington Boulevard, Stamford, Connecticut,6901, United States,  (203) 719-1428,http://www.ubs.com/alternatives,4/9/04,3/31/15,Delaware,801-62960,110,William Ferri,Global Head of Alternative and Quantitative Investments,Americo Nardis,Deputy Chief Investment Officer,Bruce Amlicke,Chief Investment Officer,,,,,,,,,,,,,,,,,,,,,,,,,,801-71411,  Lexington Partners L.P.     ,Funds Manager, 660 Madison Avenue, New York, New York,10065, United States,  (212) 754-0411,http://www.lexingtonpartners.com,5/4/10,3/31/15,Delaware,801-71411,67,Thomas Giannetti,Chief Financial Officer &amp; Chief Compliance Officer,Duncan Chapman,Executive Officer,Brent Nicklas,President,,,,,,,,,,,,,,,,,,,,,,
801-65488,"  Passport Capital, LLC     ",Funds Manager, One Market Street, San Francisco, California,94105, United States,  (415) 321-4600,http://www.passportcapital.com,1/23/06,3/31/15,Delaware,801-65488,70,John Burbank,Managing Member and Chief Investment Officer,Joanne Poile,Chief Operating Officer,William Alberti,General Counsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72104,  Hudson Americas LLC     ,Funds Manager, 2711 N Haskell Avenue, Dallas, Texas,75204, United States,  (214) 754-8400,http://www.hudson-advisors.com,1/6/11,3/31/15,Delaware,801-72104,451,Robert Corcoran,President - Hudson Advisors Llc,Michael Thomson,Senior Managing Director and General Counsel - Hudson Advisors Llc,John Grayken,Member - Hudson Advisors Llc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73532,  Golden Gate Private Equity Inc.     ,Funds Manager, One Embarcadero Center, San Francisco, California,  94111-3735 , United States,  (415) 983-2700,http://www.goldengatecap.com,3/30/12,3/31/15,Delaware,801-73532,61,Robert Little,Managing Director,SUE BREEDLOVE,Chief Financial Officer,James O&#39;Connor,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72426,"  Catterton Management Company, L.L.C.     ",Funds Manager, 599 W. Putnam Avenue, Greenwich, Connecticut,  06830-6005 , United States,  (203) 629-4901,http://www.catterton.com,6/2/11,3/31/15,Delaware,801-72426,79,James Chu,Managing Member,Scott Dahnke,Managing Member,Sandra Kim-Suk,"Chief Financial Officer, Chief Administrative Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73474,  Tudor Investment Corporation     ,Funds Manager, 1275 King Street, Greenwich, Connecticut,  06831-2936 , United States,  (203) 863-6700,https://www.tudor.com,3/30/12,3/31/15,Delaware,801-73474,363,Paul Jones,"Co-Chairman, Chief Investment Officer, Member of Tudor Management Committee, and Director of Tudor Investment Corporation",Mark Dalton,"Co-Chairman, Chief Executive Officer, Member of Tudor Management Committee, and Director of Tudor Investment Corporation",John Torell,"Chief Financial Officer, Member of Tudor Management Committee, and Director of Tudor Investment Corporation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74338,"  H.I.G. Capital, LLC     ",Funds Manager," 1450 Brickell Avenue, 31st Floor", Miami, Florida,33131, United States,  (305) 379-2322,http://www.higcapital.com,3/30/12,3/31/15,Delaware,801-74338,476,SAMI MNAYMNEH,"Co-Ceo, H.I.G. Capital, L.L.C.",Anthony Tamer,"Co-Ceo, H.I.G. Capital, L.L.C.",RICHARD SIEGEL,"General Counsel and Chief Compliance Officer, H.I.G. Capital, L.L.C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74129,"  Kohlberg &amp; Co., L.L.C.     ",Funds Manager, 111 Radio Circle, Mount Kisco, New York,10549, United States,  (914) 241-7430,http://www.kohlberg.com,3/30/12,3/31/15,Delaware,801-74129,41,SAMUEL FRIEDER,Managing Partner,JAMES KOHLBERG,Chairman,SHANT MARDIROSSIAN,Chief Operating Officer &amp; Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801-73758,"  Platinum Equity Advisors, LLC     ",Funds Manager, 360 North Crescent Drive, Beverly Hills, California,  90210-2529 , United States,  (310) 712-1850,http://www.platinumequity.com,3/30/12,3/31/15,Delaware,801-73758,153,Tom Gores,Chairman/Chief Executive Officer,Mary Sigler,Chief Financial Officer/Chief Compliance Officer,Eva Kalawski,Chief Legal Officer/General Counsel,,
801-54979,  Zais Group LLC     ,Funds Manager," 2 Bridge Ave., Suite #322", Red Bank, New Jersey,  07701-1106 , United States,  (732) 530-3610,https://www.zaisgroup.com/home.aspx,10/21/97,3/31/15,Delaware,801-54979,84,CHRISTIAN ZUGEL,Managing Member and Chief Investment Officer,MICHAEL SZYMANSKI,President,PAUL MCDADE,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74287,  Grove International Partners LLP     ,Funds Manager, 126 East 56th Street, New York, New York,10022, United States,  (212) 710-7875,http://www.groveinvestors.com,3/30/12,3/31/15,Delaware,801-74287,432,Richard Georgi,Managing Partner,Markus Hens,Partner,Michael Profenius,Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77914,  Sigma Asset Management (Guernsey) Limited     ,Funds Manager," Suite 5, Pollet House", St. Peter Port,  GY1 1WF ,, Guernsey,4.40E+12,http://www.sciensam.com,4/19/13,3/31/15,Guernsey,801-77914,4,Christopher Meyering,"Director, Chief Compliance Officer",Ioannis Rigas,Director,Jonathan Sebire,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-46887,"  Teachers Advisors, Inc.     ",Funds Manager, 730 Third Ave, New York, New York,100173206, United States,  (212) 490-9000,https://www.tiaa-cref.org,7/21/94,3/31/15,Delaware,801-46887,1149,Phillip Goff,"Senior Vice President, Corporate Controller",Marjorie Pierre-Merritt,Secretary,William Riegel,"Senior Managing Director, Cio-Tcam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74150,  TFG Asset Management L.P.     ,Funds Manager, 4 Sloane Terrace, London,  SW1X 9DQ ,, United Kingdom,  020 7901 8300,http://www.tetragoninv.com/,3/30/12,3/31/15,Cayman Islands,801-74150,74,Reade Griffith,Principal,Patrick Dear,Principal,Philip Bland,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-53332,  Metropolitan West Asset Management LLC     ,Funds Manager, 865 S. Figueroa Street, Los Angeles, California,  90017-2593 , United States,  (213) 244-1050,http://www.mwamllc.com,11/29/96,3/31/15,California,801-53332,295,Tad Rivelle,"Chief Investment Officer, Elected Manager",Laird Landmann,"President, Elected Manager",David Lippman,"Chief Executive Officer, Elected Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-1895,  Dodge &amp; Cox     ,Funds Manager," 555 California Street,", San Francisco, California,94104, United States,  (415) 981-1710,https://privateclient.dodgeandcox.com,3/14/59,3/31/15,California,801-1895,210,Dana Emery,"Ceo, President, Director of Fixed Income, Director, &amp; Shareholder",Thomas Mistele,"Coo, Senior Counsel, Secretary, Director, &amp; Shareholder",John Loll,"Treasurer, Vp, &amp; Shareholder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-22445,  General Re New England Asset Management Inc     ,Funds Manager, 74 Batterson Park Rd., Farmington, Connecticut,6032, United States,  (860) 676-8722,https://www.grneam.com,10/24/84,3/31/15,Delaware,801-22445,91,Gerard Lynch,Ceo  &amp;(08/1984-05/2014) Chairman (08/1984-12/2014) Non-Executive Chairman (01/2015),Karen Morais,Chief Compliance Officer (10/2004)/Assistant Secretary (09/2010),Laurence Stein,"Secretary, Legal Counsel (09/2007)/Director (04/2008)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-46433,  MFS Institutional Advisors Inc.     ,Funds Manager, 111 Huntington Avenue, Boston, Massachusetts,21997618, United States,  (617) 954-5000,http://www.mfs.com,5/6/94,3/31/15,Delaware,801-46433,1000,Carol Geremia,President and Secretary,Michael Roberge,"Chief Investment Officer, Director, and Chairman of the Board",Timothy Fagan,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-5594,  Mackay Shields LLC     ,Funds Manager, 1345 Avenue Of The Americas, New York, New York,10105, United States,  (212) 758-5400,https://www.mackayshields.com,4/11/69,3/31/15,Delaware,801-5594,151,Lucille Protas,"President, Executive Managing Director, Chief Operating Officer, Treasurer and Elected to the Board of Managers",Dan Roberts,Executive Managing Director,Rene Bustamante,"Chief Compliance Officer, Senior Managing Director",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-48908,  Systematic Financial Management LP     ,Funds Manager, 300 Frank W Burr Blvd, Teaneck, New Jersey,7666, United States,  (201) 928-1982,http://www.sfmlp.com/,4/10/95,3/31/15,Delaware,801-48908,42,Ronald Mushock,Managing Partner &amp; Portfolio Manager,Karen Kohler,Managing Partner/Chief Operating Officer &amp; Chief Compliance Officer,Daniel McCreesh,Managing Partner/Chief Investment Officer &amp; Portfolio Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-9046,  Voya Investment Management Co. LLC     ,Funds Manager, 230 Park Avenue, New York, New York,10169, United States,  (212) 309-8200,http://www.voyainvestments.com,1/7/73,3/31/15,Delaware,801-9046,916,Jeffrey Becker,Chief Executive Officer,Gerald Lins,Managing Director and General Counsel,Mark Weber,Senior Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-45536,"  Logan Capital Management, Inc.     ",Funds Manager," Six Coulter Avenue, Suite 2000", Ardmore, Pennsylvania,19003, United States,  (215) 569-1100,http://www.logancapital.com,1/4/94,3/31/15,Pennsylvania,801-45536,30,Al Besse,Principal,Dana Stewardson,Principal,Stephen Lee,Principal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-55244,  Cramer Rosenthal Mcglynn LLC     ,Funds Manager, 520 Madison Avenue, New York, New York,10022, United States,  (212) 326-5300,http://www.crmllc.com,6/13/83,3/31/15,Delaware,801-55244,54,Ronald McGlynn,Chairman,Jay Abramson,Ceo/Chief Investment Officer,Carlos Leal,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-50883,"  Wilmington Trust Investment Advisors, Inc.     ",Funds Manager, 111 South Calvert Street, Baltimore, Maryland,21202, United States,  (410) 986-5600,http://www.wtia.com,12/27/95,3/31/15,Maryland,801-50883,136,Michael Daniels,Administrative Vice President &amp; Chief Operating Officer,John Kelley,Administrative Vice President &amp; Chief Administrative Officer,Rex MacEy,Senior Vice President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-50333,  Harris Associates LP     ,Funds Manager, 111 S. Wacker Drive, Chicago, Illinois,60606, United States,  (312) 646-3600,http://www.harrisinst.com,9/29/95,3/31/15,Delaware,801-50333,188,David Herro,"Deputy Chairman, Chief Investment Officer, International Equity, Director of Gp",Robert Levy,"Chairman, Chief Investment Officer, U.S. Equity &amp; Director of Gp",Kristi Rowsell,President &amp; Director of Gp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-23854,  Johnston Asset Management Corp     ,Funds Manager, One Landmark Square, Stamford, Connecticut,6901, United States,  (203) 324-4722,http://www.johnstonasset.com,3/26/85,3/31/15,Connecticut,801-23854,18,Richard Johnston,Chief Executive Officer,Cassandra Hardman,"Senior v.p., Managing Director",Peter Cummiskey,"V.p., Managing Director",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-60755,  Mayo Investment Advisers LLC     ,Funds Manager," 30 Rowes Wharf,Suite 500", Boston, Massachusetts,2110, United States,  (617) 897-5800,http://www.mayocapital.com,12/14/01,3/31/15,Delaware,801-60755,20,Richard Mayo,Chairman,Peter Blum,President,Charles Curtis,Cfo/ Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-62042,  Perkins Investment Management LLC     ,Funds Manager, 311 S. Wacker Drive, Chicago, Illinois,60606, United States,  (312) 922-0355,https://www.perkinsinvestmentmanagement.com,5/1/03,3/31/15,Delaware,801-62042,28,Norman Hans,"Chief Operating Officer, Chief Compliance Officer, Treasurer, Director",Richard Smith,Director,Thomas Perkins,"Chief Executive Officer, Director",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-62477,  Zevenbergen Capital Investments LLC     ,Funds Manager, 601 Union Street, Seattle, Washington,  98101-2323 , United States,  (206) 682-8469,http://www.zci.com,10/1/03,3/31/15,Washington,801-62477,16,Nancy Zevenbergen,"Director, President, Chief Investment Officer",Donna Deboutray,Managing Director,Elise Foley,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-62580,"  Camden Capital, LLC     ",Funds Manager, 2301 Rosecrans Ave., El Segundo, California,90245, United States,  (310) 725-0210,http://www.camdencapital.com,1/2/04,3/31/15,Delaware,801-62580,16,John Krambeer,Member/Ceo,Mark Udis,Member/Partner,Rich Bursek,Member/Partner/Chief Compliance Officer/Chief Operating Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64175,"  River Road Asset Management, LLC     ",Funds Manager, 462 South Fourth Street, Louisville, Kentucky,402023466, United States,  (502) 371-4100,http://www.riverroadam.com,4/28/05,3/31/15,Delaware,801-64175,51,James Shircliff,Cio,Richard Beck,"Ceo, President",Thomas Mueller,"Coo, Chief Compliance Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-71598,"  Aston Asset Management, LLC     ",Funds Manager, 120 N. Lasalle Street, Chicago, Illinois,60602, United States,  (312) 268-1400,http://astonfunds.com/,6/24/10,3/31/15,Delaware,801-71598,38,Stuart Bilton,"Ceo, Chairman",Gerald Dillenburg,Chief Compliance Officer,Laura Curylo,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-67592,"  Apollo Capital Management, L.P.     ",Funds Manager, 9 West 57th Street, New York, New York,10019, United States,  (212) 515-3200,,3/13/07,3/31/15,Delaware,801-67592,845,Marc Rowan,Vice President,Joshua Harris,Vice President,James Zelter,President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72231,"  Cove Street Capital, LLC     ",Funds Manager, 2101 East El Segundo Boulevard, El Segundo, California,90245, United States,  (424) 221-5897,http://www.covestreetcapital.com,3/23/11,3/31/15,Delaware,801-72231,11,Jeffrey Bronchick,"Cio, Managing Member",Daniele Beasley,"Chief Compliance Officer, Member",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-67491,  Pictet North America Advisors SA     ,Funds Manager, 48 Route Des Acacias, Geneva 73,1211,, Switzerland,  022 307 90 00,http://www.pictetadvisors.com/,2/13/07,3/31/15,Switzerland,801-67491,15,Maurice Turrettini,Director,Giovanni Viani,Chairman/Director,Felix Weibel,Chief Executive Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72887,"  Global View Capital Management, Ltd     ",Funds Manager, N14 W23833 Stone Ridge Dr - Suite 350, Waukesha, Wisconsin,53188, United States,  (262) 650-1030,https://gvcmanagement.com,12/8/11,3/31/15,Wisconsin,801-72887,104,Dina Fliss,President,James Wawrzyniakowski,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78835,  GLG Partners LP     ,Funds Manager, 1 Curzon Street, London,  W1J 5HB ,, United Kingdom,4.42E+11,https://www.man.com,12/19/13,3/31/15,United Kingdom,801-78835,118,Michelle Grew,Chief Compliance Officer,Jasveer Singh,General Counsel,Mark Jones,Co-Chief Executive Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-17352,  Massachusetts Financial Services Company     ,Funds Manager, 111 Huntington Avenue, Boston, Massachusetts,21997618, United States,  (617) 954-5000,http://www.mfs.com,5/20/82,3/31/15,Delaware,801-17352,1000,Robert Manning,"Director, Co-Chief Executive Officer &amp; Chairman of the Board of Directors",Robin Stelmach,Executive Vice President &amp; Chief Operating Officer,Mark Polebaum,"Executive Vice President, General Counsel &amp; Secretary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74105,"  Tigershark Management, LLC     ",Funds Manager, 101 Park Avenue, New York, New York,  10178-4799 , United States,  (212) 984-2426,,3/30/12,3/31/15,Delaware,801-74105,4,Michael Sears,"Managing Member, Cco, Ceo &amp; Cfo",Thomas Facciola,Managing Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"  Slra, Inc.     ",Funds Manager, 199 E. Linda Mesa Avenue, Danville, California,94526, United States,  (415) 875-7500,http://www.liquidrealty.com,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-50212,  Oxford Real Estate Advisors Inc     ,Funds Manager, One Oxford Centre, Pittsburgh, Pennsylvania,  15219-6401 , United States,  (412) 395-3445,http://www.orea-pgh.com,9/29/95,3/31/15,Pennsylvania,801-50212,0,Mark Mason,Director/Shareholder,David Matter,Director/Shareholder,Steven Guy,President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-66358,"  Index Asset Management, Inc.     ",Funds Manager, 1155 Kelly Johnson Boulevard, Colorado Springs, Colorado,80920, United States,  (719) 884-7500,,3/9/06,3/31/15,Colorado,801-66358,3,Michael Willis,President/Owner,Luann Hanson,Chief Compliance Officer,Steven Johnson,Secretary/Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64244,  Campbell &amp; Company Investment Adviser LLC     ,Funds Manager, 2850 Quarry Lake Drive, Baltimore, Maryland,21209, United States,  (410) 413-2600,,5/6/05,3/31/15,Delaware,801-64244,128,Thomas Lloyd,"General Counsel, Secretary and Assistant Treasurer",Gregory Donovan,"Chief Financial Officer, Treasurer and Assistant Secretary",G. Andrews,Chief Executive Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72538,  20 Gates Management LLC     ,Funds Manager, 30 Irving Place, New York, New York,10003, United States,  (212) 295-3790,http://www.20gates.com,6/22/11,3/31/15,Delaware,801-72538,11,Hans Bald,"President, Chief Executive Officer",Joseph Soave,"Chief Financial Officer, Managing Director",Josh Borg,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-79231,"  Allfinancial Partners II, LLC     ",Funds Manager, 1489 West Palmetto Park Rd, Boca Raton, Florida,33486, United States,  (203) 964-1200,,2/20/14,3/31/15,Delaware,801-79231,2,Alan Goldberger,Chief Compliance Officer,Michael Krasnerman,"President, Ceo and Managing Member",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73884,  Millennium Management LLC     ,Funds Manager, 666 Fifth Avenue, New York, New York,10103, United States,  (212) 841-4100,http://www.millenniummanagementllc.com,3/30/12,3/31/15,Delaware,801-73884,1625,Israel Englander,Managing Member (Millennium Management Llc) (See Schedule D - Misc.),Mark Meskin,Chief Trading Officer (Millennium Management Llc),Martin Schwartz,Chief Compliance Officer (Millennium Management Llc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73839,"  Latitude Management Real Estate Investors, Inc.     ",Funds Manager, 350 South Beverly Drive, Beverly Hills, California,90212, United States,  (310) 234-2100,http://www.lmrei.com,3/17/12,3/31/15,Delaware,801-73839,18,Wallace Sellers,"Executive Vice President, Chief Financial Officer, Chief Compliance Officer",Glenn Sonnenberg,President,Brett Mayer,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-88179,  Pearson Creek Capital Management LLC     ,Funds Manager,,,,,,,,4/1/15,3/31/15,Illinois,801-88179,0,Karl Ruff,"Managing Member, President and Cco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-69220,"  Meyers Capital Management Group, LLC     ",Funds Manager,,,,,,,,5/28/08,3/31/15,Ohio,801-69220,1,Frank Meyers,"Sole Member, President, Chief Compliance Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-70607,"  Water Asset Management, LLC     ",Funds Manager, 509 Madison Avenue, New York, New York,10022, United States,  (212) 754-5132,http://www.waterinv.com,10/1/09,3/31/15,New York,801-70607,10,Marc Robert,Chief Compliance Officer,Matthew Diserio,Managing Member,John Ablamsky,Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64686,"  Steben &amp; Company, Inc.     ",Funds Manager, 9711 Washingtonian Blvd, Gaithersburg, Maryland,208787365, United States,  (240) 631-7600,http://www.steben.com,9/13/05,3/31/15,Maryland,801-64686,40,Kenneth Steben,"President and Ceo, Director",Carl Serger,"Chief Financial Officer and Finop, Director",Michael Bulley,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-63753,"  S Squared Technology, LLC     ",Funds Manager, 515 Madison Avenue, New York, New York,  10022-5474 , United States,  (212) 421-2155,http://www.ssquared.com,12/16/04,3/31/15,Delaware,801-63753,3,Seymour Goldblatt,Managing Member,Kenneth Goldblatt,Member and Chief Compliance Officer (A/O 11/2014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73358,"  Longroad Asset Management, LLC     ",Funds Manager, 177 Sound Beach Avenue, Greenwich, Connecticut,6870, United States,  (203) 967-1400,http://www.longroadllc.com,2/24/12,3/31/15,Delaware,801-73358,2,Anne Whitman,Chief Compliance Officer,Paul Coughlin,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  Topspin Management Company LBO LLC     ,Funds Manager, One Station Plaza, Mamaroneck, New York,10543, United States,  (914) 834-7370,http://www.topspinlbo.com,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77090,  Waterloo International Advisors LLC     ,Funds Manager, 402 Times Building, Ardmore, Pennsylvania,19003, United States,  (610) 645-7950,,9/14/12,3/31/15,Delaware,801-77090,2,David Schroll,Managing Member,Guy Judkowski,Cco &amp; Managing Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77588,"  Promus Asset Management, LLC     ",Funds Manager, 30 South Wacker Drive, Chicago, Illinois,60606, United States,  (312) 784-3990,http://www.promusventures.com,2/12/13,3/31/15,Illinois,801-77588,19,RYAN CRAWFORD,Chief Compliance Officer,BRIAN MUSSO,Manager,J. MUSSO,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77499,"  Garrison Point Funds, LLC     ",Funds Manager," 100 Pine Street, Suite 2700", San Francisco, California,94111, United States,  (415) 229-9042,,1/2/13,3/31/15,Delaware,801-77499,6,Lee Root,Cfo,Julie Meissner,Cco,Brian Loo,Portfolio Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73776,"  Senvest Management, LLC     ",Funds Manager, 540 Madison Avenue, New York, New York,10022, United States,  (212) 202-3250,http://www.senvest.com,3/20/12,3/31/15,Delaware,801-73776,14,Richard Mashaal,Chief Executive Officer / Managing Member,George Malikotsis,Chief Compliance Officer / Chief Financial Officer,Alexander Prylucki,Director of Operations and Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
